연도,분기,분기별_연도,지역,전입자수,전출자수
2020,1,202001,부산광역시,39722.0,41100.0
2020,1,202001,서울특별시,131105.0,127159.0
2020,1,202001,세종특별자치시,7787.0,6292.0
2020,1,202001,울산광역시,12339.0,13474.0
2020,1,202001,인천광역시,31221.0,32134.0
2020,1,202001,전국,647272.0,647272.0
2020,1,202001,전라남도,20955.0,24283.0
2020,1,202001,전북특별자치도,22316.0,23350.0
2020,1,202001,제주특별자치도,9990.0,10274.0
2020,1,202001,충청남도,24055.0,24999.0
2020,1,202001,충청북도,20320.0,20743.0
2020,2,202002,강원특별자치도,23144.0,23679.0
2020,2,202002,경기도,212602.0,198804.0
2020,2,202002,경상남도,44995.0,47008.0
2020,2,202002,경상북도,31464.0,34193.0
2020,2,202002,광주광역시,21373.0,21884.0
2020,2,202002,대구광역시,31388.0,34810.0
2020,2,202002,대전광역시,24741.0,25800.0
2020,2,202002,부산광역시,49369.0,49592.0
2020,2,202002,서울특별시,170587.0,167282.0
2020,2,202002,세종특별자치시,8900.0,7597.0
2020,2,202002,울산광역시,15309.0,16779.0
2020,2,202002,인천광역시,41003.0,42278.0
2020,2,202002,전국,780471.0,780471.0
2020,2,202002,전라남도,21529.0,23596.0
2020,2,202002,전북특별자치도,24287.0,25856.0
2020,2,202002,제주특별자치도,10577.0,10499.0
2020,2,202002,충청남도,28358.0,29472.0
2020,2,202002,충청북도,20845.0,21342.0
2020,3,202003,강원특별자치도,22074.0,22746.0
2020,3,202003,경기도,214173.0,192318.0
2020,3,202003,경상남도,38811.0,41934.0
2020,3,202003,경상북도,31923.0,36640.0
2020,3,202003,광주광역시,22788.0,23235.0
2020,3,202003,대구광역시,36165.0,35181.0
2020,3,202003,대전광역시,21887.0,23210.0
2020,3,202003,부산광역시,47666.0,48065.0
2020,3,202003,서울특별시,164402.0,167806.0
2020,3,202003,세종특별자치시,6572.0,5826.0
2020,3,202003,울산광역시,13492.0,14811.0
2020,3,202003,인천광역시,41888.0,44279.0
2020,3,202003,전국,766192.0,766192.0
2020,3,202003,전라남도,22901.0,24927.0
2020,3,202003,전북특별자치도,23599.0,25269.0
2020,3,202003,제주특별자치도,8903.0,9265.0
2020,3,202003,충청남도,26843.0,27850.0
2020,3,202003,충청북도,22105.0,22830.0
2020,4,202004,강원특별자치도,16900.0,17495.0
2020,4,202004,경기도,168095.0,147641.0
2020,4,202004,경상남도,32365.0,34061.0
2020,4,202004,경상북도,28090.0,29790.0
2020,4,202004,광주광역시,19521.0,19133.0
2020,4,202004,대구광역시,26826.0,28545.0
2020,4,202004,대전광역시,18178.0,18408.0
2020,4,202004,부산광역시,41008.0,41966.0
2020,4,202004,서울특별시,127208.0,134325.0
2020,4,202004,세종특별자치시,4571.0,4361.0
2020,4,202004,울산광역시,11083.0,11731.0
2020,4,202004,인천광역시,36537.0,38488.0
2020,4,202004,전국,614262.0,614262.0
2020,4,202004,전라남도,18167.0,19807.0
2020,4,202004,전북특별자치도,19116.0,20086.0
2020,4,202004,제주특별자치도,8618.0,8527.0
2020,4,202004,충청남도,21396.0,22465.0
2020,4,202004,충청북도,16583.0,17433.0
2020,5,202005,강원특별자치도,15922.0,14772.0
2020,5,202005,경기도,159073.0,147775.0
2020,5,202005,경상남도,28774.0,30403.0
2020,5,202005,경상북도,22122.0,23634.0
2020,5,202005,광주광역시,17022.0,17539.0
2020,5,202005,대구광역시,24351.0,26618.0
2020,5,202005,대전광역시,18244.0,18014.0
2020,5,202005,부산광역시,34761.0,35680.0
2020,5,202005,서울특별시,117734.0,120443.0
2020,5,202005,세종특별자치시,4017.0,4035.0
2020,5,202005,울산광역시,9939.0,11001.0
2020,5,202005,인천광역시,35727.0,36833.0
2020,5,202005,전국,568965.0,568965.0
2020,5,202005,전라남도,17043.0,17610.0
2020,5,202005,전북특별자치도,17710.0,18710.0
2020,5,202005,제주특별자치도,7523.0,7363.0
2020,5,202005,충청남도,22339.0,22113.0
2020,5,202005,충청북도,16664.0,16422.0
2020,6,202006,강원특별자치도,19094.0,18102.0
2020,6,202006,경기도,166937.0,154269.0
2020,6,202006,경상남도,29426.0,30887.0
2020,6,202006,경상북도,24641.0,26162.0
2020,6,202006,광주광역시,18435.0,18889.0
2020,6,202006,대구광역시,27178.0,28145.0
2020,6,202006,대전광역시,18653.0,19547.0
2020,6,202006,부산광역시,36788.0,38688.0
2020,6,202006,서울특별시,122292.0,126224.0
2020,6,202006,세종특별자치시,4598.0,4780.0
2020,6,202006,울산광역시,10630.0,11695.0
2020,6,202006,인천광역시,36022.0,38934.0
2020,6,202006,전국,606947.0,606947.0
2020,6,202006,전라남도,17919.0,18671.0
2020,6,202006,전북특별자치도,20423.0,21151.0
2020,6,202006,제주특별자치도,7439.0,6985.0
2020,6,202006,충청남도,25941.0,24381.0
2020,6,202006,충청북도,20531.0,19437.0
2020,7,202007,강원특별자치도,17746.0,16661.0
2020,7,202007,경기도,165296.0,154006.0
2020,7,202007,경상남도,27989.0,29434.0
2020,7,202007,경상북도,22946.0,24780.0
2020,7,202007,광주광역시,16869.0,17230.0
2020,7,202007,대구광역시,26988.0,26876.0
2020,7,202007,대전광역시,17112.0,17945.0
2020,7,202007,부산광역시,36602.0,37691.0
2020,7,202007,서울특별시,115625.0,121544.0
2020,7,202007,세종특별자치시,5109.0,4428.0
2020,7,202007,울산광역시,9820.0,10763.0
2020,7,202007,인천광역시,35145.0,37000.0
2020,7,202007,전국,582941.0,582941.0
2020,7,202007,전라남도,18072.0,18817.0
2020,7,202007,전북특별자치도,20489.0,20756.0
2020,7,202007,제주특별자치도,7073.0,6547.0
2020,7,202007,충청남도,22813.0,21779.0
2020,7,202007,충청북도,17247.0,16684.0
2020,8,202008,강원특별자치도,15527.0,14604.0
2020,8,202008,경기도,185522.0,168377.0
2020,8,202008,경상남도,30104.0,32086.0
2020,8,202008,경상북도,21828.0,24193.0
2020,8,202008,광주광역시,16303.0,16906.0
2020,8,202008,대구광역시,27297.0,26926.0
2020,8,202008,대전광역시,16995.0,17860.0
2020,8,202008,부산광역시,40469.0,41728.0
2020,8,202008,서울특별시,123804.0,131848.0
2020,8,202008,세종특별자치시,5577.0,4767.0
2020,8,202008,울산광역시,9865.0,11110.0
2020,8,202008,인천광역시,37627.0,40008.0
2020,8,202008,전국,614735.0,614735.0
2020,8,202008,전라남도,19768.0,20633.0
2020,8,202008,전북특별자치도,18830.0,19354.0
2020,8,202008,제주특별자치도,7065.0,6512.0
2020,8,202008,충청남도,22190.0,22166.0
2020,8,202008,충청북도,15964.0,15657.0
2020,9,202009,강원특별자치도,16250.0,15610.0
2020,9,202009,경기도,183155.0,167947.0
2020,9,202009,경상남도,30110.0,31275.0
2020,9,202009,경상북도,23975.0,24378.0
2020,9,202009,광주광역시,18133.0,18371.0
2020,9,202009,대구광역시,28632.0,29824.0
2020,9,202009,대전광역시,18151.0,18551.0
2020,9,202009,부산광역시,38650.0,39572.0
2020,9,202009,서울특별시,127908.0,137952.0
2020,9,202009,세종특별자치시,5547.0,4924.0
2020,9,202009,울산광역시,9662.0,10800.0
2020,9,202009,인천광역시,36519.0,37855.0
2020,9,202009,전국,621468.0,621468.0
2020,9,202009,전라남도,18213.0,18612.0
2020,9,202009,전북특별자치도,20169.0,20375.0
2020,9,202009,제주특별자치도,7434.0,7044.0
2020,9,202009,충청남도,21956.0,21778.0
2020,9,202009,충청북도,17004.0,16600.0
2020,0,202010,강원특별자치도,17277.0,16166.0
2020,0,202010,경기도,168521.0,157536.0
2020,0,202010,경상남도,29480.0,29710.0
2020,0,202010,경상북도,23839.0,23274.0
2020,0,202010,광주광역시,17106.0,17942.0
2020,0,202010,대구광역시,26952.0,29303.0
2020,0,202010,대전광역시,18794.0,20288.0
2020,0,202010,부산광역시,38388.0,39716.0
2020,0,202010,서울특별시,126788.0,137100.0
2020,0,202010,세종특별자치시,9401.0,6557.0
2020,0,202010,울산광역시,9940.0,10813.0
2020,0,202010,인천광역시,33955.0,34225.0
2020,0,202010,전국,604412.0,604412.0
2020,0,202010,전라남도,17909.0,17681.0
2020,0,202010,전북특별자치도,19251.0,19181.0
2020,0,202010,제주특별자치도,7013.0,6291.0
2020,0,202010,충청남도,20897.0,20623.0
2020,0,202010,충청북도,18901.0,18006.0
2020,1,202011,강원특별자치도,17736.0,16799.0
2020,1,202011,경기도,169893.0,158193.0
2020,1,202011,경상남도,30357.0,31563.0
2020,1,202011,경상북도,25795.0,25433.0
2020,1,202011,광주광역시,18019.0,18907.0
2020,1,202011,대구광역시,30151.0,32114.0
2020,1,202011,대전광역시,16951.0,18519.0
2020,1,202011,부산광역시,40683.0,42017.0
2020,1,202011,서울특별시,117563.0,127049.0
2020,1,202011,세종특별자치시,8039.0,5765.0
2020,1,202011,울산광역시,10809.0,12101.0
2020,1,202011,인천광역시,36104.0,36039.0
2020,1,202011,전국,610204.0,610204.0
2020,1,202011,전라남도,20556.0,19923.0
2020,1,202011,전북특별자치도,19500.0,19650.0
2020,1,202011,제주특별자치도,7135.0,6737.0
2020,1,202011,충청남도,22288.0,21638.0
2020,1,202011,충청북도,18625.0,17757.0
2020,2,202012,강원특별자치도,19517.0,18599.0
2020,2,202012,경기도,192124.0,179493.0
2020,2,202012,경상남도,39068.0,39162.0
2020,2,202012,경상북도,32824.0,31535.0
2020,2,202012,광주광역시,21092.0,22928.0
2020,2,202012,대구광역시,33539.0,36635.0
2020,2,202012,대전광역시,21898.0,23845.0
2020,2,202012,부산광역시,47723.0,50361.0
2020,2,202012,서울특별시,133111.0,144245.0
2020,2,202012,세종특별자치시,8816.0,6577.0
2020,2,202012,울산광역시,13224.0,14618.0
2020,2,202012,인천광역시,42808.0,42231.0
2020,2,202012,전국,717622.0,717622.0
2020,2,202012,전라남도,25984.0,24210.0
2020,2,202012,전북특별자치도,23393.0,23839.0
2020,2,202012,제주특별자치도,9344.0,8692.0
2020,2,202012,충청남도,28051.0,27122.0
2020,2,202012,충청북도,25106.0,23530.0
2021,1,202101,강원특별자치도,17653.0,18450.0
2021,1,202101,경기도,170399.0,149255.0
2021,1,202101,경상남도,36012.0,37269.0
2021,1,202101,경상북도,28704.0,29732.0
2021,1,202101,광주광역시,20620.0,21594.0
2021,1,202101,대구광역시,29456.0,31595.0
2021,1,202101,대전광역시,20609.0,21146.0
2021,1,202101,부산광역시,42765.0,44537.0
2021,1,202101,서울특별시,114415.0,124855.0
2021,1,202101,세종특별자치시,8038.0,6216.0
2021,1,202101,울산광역시,13400.0,14144.0
2021,1,202101,인천광역시,33855.0,34324.0
2021,1,202101,전국,633309.0,633309.0
2021,1,202101,전라남도,22058.0,22369.0
2021,1,202101,전북특별자치도,20333.0,21142.0
2021,1,202101,제주특별자치도,9713.0,9770.0
2021,1,202101,충청남도,24977.0,25706.0
2021,1,202101,충청북도,20302.0,21205.0
2021,2,202102,강원특별자치도,18990.0,19475.0
2021,2,202102,경기도,199244.0,178431.0
2021,2,202102,경상남도,38202.0,40124.0
2021,2,202102,경상북도,31528.0,31770.0
2021,2,202102,광주광역시,20827.0,22001.0
2021,2,202102,대구광역시,31395.0,33897.0
2021,2,202102,대전광역시,21046.0,22280.0
2021,2,202102,부산광역시,44676.0,45650.0
2021,2,202102,서울특별시,141936.0,151351.0
2021,2,202102,세종특별자치시,7717.0,6220.0
2021,2,202102,울산광역시,13125.0,15609.0
2021,2,202102,인천광역시,35337.0,36143.0
2021,2,202102,전국,705794.0,705794.0
2021,2,202102,전라남도,22046.0,22253.0
2021,2,202102,전북특별자치도,20731.0,21678.0
2021,2,202102,제주특별자치도,10561.0,10059.0
2021,2,202102,충청남도,27481.0,27628.0
2021,2,202102,충청북도,20952.0,21225.0
2021,3,202103,강원특별자치도,20811.0,20872.0
2021,3,202103,경기도,211876.0,196741.0
2021,3,202103,경상남도,38612.0,40168.0
2021,3,202103,경상북도,34387.0,32948.0
2021,3,202103,광주광역시,20424.0,21570.0
2021,3,202103,대구광역시,30967.0,33844.0
2021,3,202103,대전광역시,20487.0,21761.0
2021,3,202103,부산광역시,42381.0,44336.0
2021,3,202103,서울특별시,151617.0,157833.0
2021,3,202103,세종특별자치시,6400.0,5413.0
2021,3,202103,울산광역시,12237.0,14469.0
2021,3,202103,인천광역시,40378.0,40554.0
2021,3,202103,전국,735225.0,735225.0
2021,3,202103,전라남도,23393.0,23903.0
2021,3,202103,전북특별자치도,21930.0,22727.0
2021,3,202103,제주특별자치도,9443.0,9193.0
2021,3,202103,충청남도,29230.0,28040.0
2021,3,202103,충청북도,20652.0,20853.0
2021,4,202104,강원특별자치도,17827.0,17287.0
2021,4,202104,경기도,171897.0,159297.0
2021,4,202104,경상남도,30589.0,30937.0
2021,4,202104,경상북도,26786.0,25653.0
2021,4,202104,광주광역시,17224.0,17967.0
2021,4,202104,대구광역시,25138.0,27429.0
2021,4,202104,대전광역시,15976.0,16804.0
2021,4,202104,부산광역시,36090.0,38175.0
2021,4,202104,서울특별시,117475.0,127213.0
2021,4,202104,세종특별자치시,4939.0,4218.0
2021,4,202104,울산광역시,10080.0,11220.0
2021,4,202104,인천광역시,35108.0,35240.0
2021,4,202104,전국,593387.0,593387.0
2021,4,202104,전라남도,18130.0,17898.0
2021,4,202104,전북특별자치도,17228.0,17747.0
2021,4,202104,제주특별자치도,7445.0,6909.0
2021,4,202104,충청남도,23313.0,22133.0
2021,4,202104,충청북도,18142.0,17260.0
2021,5,202105,강원특별자치도,16609.0,15717.0
2021,5,202105,경기도,155395.0,146073.0
2021,5,202105,경상남도,28217.0,28904.0
2021,5,202105,경상북도,24478.0,23151.0
2021,5,202105,광주광역시,16786.0,17366.0
2021,5,202105,대구광역시,22295.0,24686.0
2021,5,202105,대전광역시,15358.0,15875.0
2021,5,202105,부산광역시,37416.0,38941.0
2021,5,202105,서울특별시,112967.0,121276.0
2021,5,202105,세종특별자치시,4421.0,3972.0
2021,5,202105,울산광역시,9873.0,10966.0
2021,5,202105,인천광역시,35563.0,35336.0
2021,5,202105,전국,556711.0,556711.0
2021,5,202105,전라남도,16315.0,16325.0
2021,5,202105,전북특별자치도,16396.0,16136.0
2021,5,202105,제주특별자치도,6832.0,6404.0
2021,5,202105,충청남도,21553.0,20300.0
2021,5,202105,충청북도,16237.0,15283.0
2021,6,202106,강원특별자치도,15807.0,15089.0
2021,6,202106,경기도,151195.0,140592.0
2021,6,202106,경상남도,28380.0,29004.0
2021,6,202106,경상북도,24479.0,23873.0
2021,6,202106,광주광역시,16297.0,16658.0
2021,6,202106,대구광역시,21466.0,23620.0
2021,6,202106,대전광역시,14709.0,15835.0
2021,6,202106,부산광역시,34889.0,36670.0
2021,6,202106,서울특별시,104704.0,112992.0
2021,6,202106,세종특별자치시,5290.0,4521.0
2021,6,202106,울산광역시,10051.0,10951.0
2021,6,202106,인천광역시,34461.0,34330.0
2021,6,202106,전국,543949.0,543949.0
2021,6,202106,전라남도,16446.0,16953.0
2021,6,202106,전북특별자치도,18077.0,17676.0
2021,6,202106,제주특별자치도,7060.0,6653.0
2021,6,202106,충청남도,22815.0,21859.0
2021,6,202106,충청북도,17823.0,16673.0
2021,7,202107,강원특별자치도,16691.0,15769.0
2021,7,202107,경기도,157735.0,147144.0
2021,7,202107,경상남도,28118.0,28819.0
2021,7,202107,경상북도,23587.0,23669.0
2021,7,202107,광주광역시,17009.0,17235.0
2021,7,202107,대구광역시,22869.0,24618.0
2021,7,202107,대전광역시,15342.0,16190.0
2021,7,202107,부산광역시,35381.0,37477.0
2021,7,202107,서울특별시,111646.0,120075.0
2021,7,202107,세종특별자치시,6117.0,4980.0
2021,7,202107,울산광역시,10204.0,10957.0
2021,7,202107,인천광역시,37779.0,36767.0
2021,7,202107,전국,562851.0,562851.0
2021,7,202107,전라남도,16412.0,16999.0
2021,7,202107,전북특별자치도,18118.0,18133.0
2021,7,202107,제주특별자치도,7187.0,6628.0
2021,7,202107,충청남도,22573.0,21539.0
2021,7,202107,충청북도,16083.0,15852.0
2021,8,202108,강원특별자치도,16305.0,15876.0
2021,8,202108,경기도,172947.0,157023.0
2021,8,202108,경상남도,28137.0,30006.0
2021,8,202108,경상북도,23799.0,24427.0
2021,8,202108,광주광역시,17523.0,18095.0
2021,8,202108,대구광역시,22394.0,24276.0
2021,8,202108,대전광역시,15827.0,16435.0
2021,8,202108,부산광역시,35018.0,36731.0
2021,8,202108,서울특별시,125161.0,133278.0
2021,8,202108,세종특별자치시,5632.0,4863.0
2021,8,202108,울산광역시,9565.0,10930.0
2021,8,202108,인천광역시,38588.0,37644.0
2021,8,202108,전국,590261.0,590261.0
2021,8,202108,전라남도,16829.0,17526.0
2021,8,202108,전북특별자치도,16937.0,17800.0
2021,8,202108,제주특별자치도,7096.0,7033.0
2021,8,202108,충청남도,22670.0,22381.0
2021,8,202108,충청북도,15833.0,15937.0
2021,9,202109,강원특별자치도,19701.0,18747.0
2021,9,202109,경기도,162006.0,151755.0
2021,9,202109,경상남도,28624.0,31191.0
2021,9,202109,경상북도,24353.0,25479.0
2021,9,202109,광주광역시,17599.0,16855.0
2021,9,202109,대구광역시,21675.0,22321.0
2021,9,202109,대전광역시,15811.0,15410.0
2021,9,202109,부산광역시,32331.0,32452.0
2021,9,202109,서울특별시,110490.0,118609.0
2021,9,202109,세종특별자치시,5576.0,4531.0
2021,9,202109,울산광역시,9574.0,10910.0
2021,9,202109,인천광역시,38582.0,35351.0
2021,9,202109,전국,566346.0,566346.0
2021,9,202109,전라남도,16714.0,18792.0
2021,9,202109,전북특별자치도,17856.0,18688.0
2021,9,202109,제주특별자치도,7289.0,7032.0
2021,9,202109,충청남도,21879.0,21748.0
2021,9,202109,충청북도,16286.0,16475.0
2021,0,202110,강원특별자치도,18585.0,17145.0
2021,0,202110,경기도,153172.0,146647.0
2021,0,202110,경상남도,27166.0,27647.0
2021,0,202110,경상북도,22060.0,21480.0
2021,0,202110,광주광역시,16203.0,16527.0
2021,0,202110,대구광역시,22422.0,24117.0
2021,0,202110,대전광역시,14438.0,15253.0
2021,0,202110,부산광역시,30653.0,32268.0
2021,0,202110,서울특별시,107123.0,116512.0
2021,0,202110,세종특별자치시,6433.0,4924.0
2021,0,202110,울산광역시,9505.0,10241.0
2021,0,202110,인천광역시,36679.0,33385.0
2021,0,202110,전국,539936.0,539936.0
2021,0,202110,전라남도,15492.0,15592.0
2021,0,202110,전북특별자치도,17072.0,17647.0
2021,0,202110,제주특별자치도,6652.0,6120.0
2021,0,202110,충청남도,20104.0,18718.0
2021,0,202110,충청북도,16177.0,15713.0
2021,1,202111,강원특별자치도,18596.0,17404.0
2021,1,202111,경기도,162677.0,154108.0
2021,1,202111,경상남도,29408.0,30189.0
2021,1,202111,경상북도,24387.0,23693.0
2021,1,202111,광주광역시,15889.0,16070.0
2021,1,202111,대구광역시,25251.0,27057.0
2021,1,202111,대전광역시,17714.0,18113.0
2021,1,202111,부산광역시,32278.0,33785.0
2021,1,202111,서울특별시,108106.0,118660.0
2021,1,202111,세종특별자치시,6024.0,4980.0
2021,1,202111,울산광역시,11134.0,11199.0
2021,1,202111,인천광역시,34316.0,32700.0
2021,1,202111,전국,566662.0,566662.0
2021,1,202111,전라남도,17725.0,17505.0
2021,1,202111,전북특별자치도,18964.0,19284.0
2021,1,202111,제주특별자치도,7192.0,6874.0
2021,1,202111,충청남도,21086.0,19712.0
2021,1,202111,충청북도,15915.0,15329.0
2021,2,202112,강원특별자치도,19528.0,18591.0
2021,2,202112,경기도,167672.0,158632.0
2021,2,202112,경상남도,33317.0,34227.0
2021,2,202112,경상북도,29318.0,28654.0
2021,2,202112,광주광역시,16487.0,16833.0
2021,2,202112,대구광역시,29433.0,31620.0
2021,2,202112,대전광역시,24248.0,25394.0
2021,2,202112,부산광역시,37445.0,39204.0
2021,2,202112,서울특별시,112547.0,121776.0
2021,2,202112,세종특별자치시,10325.0,7989.0
2021,2,202112,울산광역시,11132.0,11958.0
2021,2,202112,인천광역시,32491.0,29940.0
2021,2,202112,전국,618991.0,618991.0
2021,2,202112,전라남도,22059.0,21991.0
2021,2,202112,전북특별자치도,20068.0,20853.0
2021,2,202112,제주특별자치도,8509.0,8387.0
2021,2,202112,충청남도,24514.0,23909.0
2021,2,202112,충청북도,19898.0,19033.0
2022,1,202201,강원특별자치도,18837.0,18219.0
2022,1,202201,경기도,148540.0,143015.0
2022,1,202201,경상남도,30852.0,32853.0
2022,1,202201,경상북도,24367.0,25706.0
2022,1,202201,광주광역시,14985.0,14907.0
2022,1,202201,대구광역시,23172.0,24337.0
2022,1,202201,대전광역시,20084.0,20938.0
2022,1,202201,부산광역시,38434.0,39047.0
2022,1,202201,서울특별시,100675.0,103083.0
2022,1,202201,세종특별자치시,9763.0,7452.0
2022,1,202201,울산광역시,10509.0,11030.0
2022,1,202201,인천광역시,28815.0,27889.0
2022,1,202201,전국,552315.0,552315.0
2022,1,202201,전라남도,18840.0,18299.0
2022,1,202201,전북특별자치도,16959.0,17820.0
2022,1,202201,제주특별자치도,8792.0,8847.0
2022,1,202201,충청남도,22431.0,22549.0
2022,1,202201,충청북도,16260.0,16324.0
2022,2,202202,강원특별자치도,21403.0,20515.0
2022,2,202202,경기도,162769.0,160593.0
2022,2,202202,경상남도,37497.0,41055.0
2022,2,202202,경상북도,29187.0,30343.0
2022,2,202202,광주광역시,18406.0,19894.0
2022,2,202202,대구광역시,27106.0,29400.0
2022,2,202202,대전광역시,22275.0,22615.0
2022,2,202202,부산광역시,44855.0,45329.0
2022,2,202202,서울특별시,142156.0,138891.0
2022,2,202202,세종특별자치시,8610.0,6741.0
2022,2,202202,울산광역시,11693.0,13334.0
2022,2,202202,인천광역시,38363.0,36356.0
2022,2,202202,전국,664152.0,664152.0
2022,2,202202,전라남도,21012.0,21251.0
2022,2,202202,전북특별자치도,20238.0,20991.0
2022,2,202202,제주특별자치도,10701.0,10199.0
2022,2,202202,충청남도,28340.0,27458.0
2022,2,202202,충청북도,19541.0,19187.0
2022,3,202203,강원특별자치도,19075.0,18245.0
2022,3,202203,경기도,147430.0,145242.0
2022,3,202203,경상남도,31791.0,33843.0
2022,3,202203,경상북도,27572.0,28087.0
2022,3,202203,광주광역시,18246.0,19503.0
2022,3,202203,대구광역시,26616.0,26248.0
2022,3,202203,대전광역시,19200.0,19777.0
2022,3,202203,부산광역시,33217.0,35205.0
2022,3,202203,서울특별시,122917.0,123192.0
2022,3,202203,세종특별자치시,5826.0,5097.0
2022,3,202203,울산광역시,10116.0,11410.0
2022,3,202203,인천광역시,35413.0,33053.0
2022,3,202203,전국,587154.0,587154.0
2022,3,202203,전라남도,19299.0,19798.0
2022,3,202203,전북특별자치도,18390.0,18954.0
2022,3,202203,제주특별자치도,8523.0,8290.0
2022,3,202203,충청남도,24976.0,23851.0
2022,3,202203,충청북도,18547.0,17359.0
2022,4,202204,강원특별자치도,16251.0,15293.0
2022,4,202204,경기도,126702.0,123114.0
2022,4,202204,경상남도,27812.0,28710.0
2022,4,202204,경상북도,21380.0,21461.0
2022,4,202204,광주광역시,13529.0,14671.0
2022,4,202204,대구광역시,22179.0,23023.0
2022,4,202204,대전광역시,15139.0,15463.0
2022,4,202204,부산광역시,27600.0,29188.0
2022,4,202204,서울특별시,95228.0,99394.0
2022,4,202204,세종특별자치시,4874.0,4062.0
2022,4,202204,울산광역시,8760.0,9398.0
2022,4,202204,인천광역시,30449.0,29160.0
2022,4,202204,전국,482543.0,482543.0
2022,4,202204,전라남도,15644.0,14988.0
2022,4,202204,전북특별자치도,14998.0,15000.0
2022,4,202204,제주특별자치도,6743.0,6354.0
2022,4,202204,충청남도,20594.0,19213.0
2022,4,202204,충청북도,14661.0,14051.0
2022,5,202205,강원특별자치도,16812.0,16171.0
2022,5,202205,경기도,139279.0,135560.0
2022,5,202205,경상남도,27237.0,28842.0
2022,5,202205,경상북도,22176.0,22205.0
2022,5,202205,광주광역시,14883.0,15680.0
2022,5,202205,대구광역시,21296.0,22695.0
2022,5,202205,대전광역시,16413.0,16731.0
2022,5,202205,부산광역시,31395.0,32516.0
2022,5,202205,서울특별시,104657.0,107739.0
2022,5,202205,세종특별자치시,5434.0,4464.0
2022,5,202205,울산광역시,10074.0,10683.0
2022,5,202205,인천광역시,35831.0,33628.0
2022,5,202205,전국,522938.0,522938.0
2022,5,202205,전라남도,16357.0,16178.0
2022,5,202205,전북특별자치도,16077.0,16691.0
2022,5,202205,제주특별자치도,6977.0,6540.0
2022,5,202205,충청남도,22677.0,21526.0
2022,5,202205,충청북도,15363.0,15089.0
2022,6,202206,강원특별자치도,14808.0,14314.0
2022,6,202206,경기도,126466.0,122570.0
2022,6,202206,경상남도,24464.0,26113.0
2022,6,202206,경상북도,19948.0,21091.0
2022,6,202206,광주광역시,14738.0,15340.0
2022,6,202206,대구광역시,19989.0,20927.0
2022,6,202206,대전광역시,15466.0,15953.0
2022,6,202206,부산광역시,30341.0,31067.0
2022,6,202206,서울특별시,91205.0,93015.0
2022,6,202206,세종특별자치시,4676.0,3957.0
2022,6,202206,울산광역시,8939.0,9807.0
2022,6,202206,인천광역시,32267.0,30256.0
2022,6,202206,전국,477376.0,477376.0
2022,6,202206,전라남도,14711.0,15054.0
2022,6,202206,전북특별자치도,16265.0,16654.0
2022,6,202206,제주특별자치도,6502.0,6188.0
2022,6,202206,충청남도,21185.0,20071.0
2022,6,202206,충청북도,15406.0,14999.0
2022,7,202207,강원특별자치도,14701.0,14209.0
2022,7,202207,경기도,121546.0,119318.0
2022,7,202207,경상남도,23500.0,24768.0
2022,7,202207,경상북도,18938.0,19975.0
2022,7,202207,광주광역시,12766.0,13358.0
2022,7,202207,대구광역시,20914.0,21814.0
2022,7,202207,대전광역시,13865.0,14082.0
2022,7,202207,부산광역시,28549.0,30093.0
2022,7,202207,서울특별시,90743.0,92319.0
2022,7,202207,세종특별자치시,4097.0,3548.0
2022,7,202207,울산광역시,7604.0,8500.0
